date,open,high,low,close,volume
2018-03-28,2418.4,2420.38,2368.73,2394.55,69790515.0
2018-03-29,2642.39,2642.39,2598.32,2620.35,261794090.0
2018-03-30,2674.0,2727.57,2674.0,2700.79,1541960331.0
2018-03-31,2480.34,2480.34,2448.87,2464.6,418661258.0
2018-04-01,2542.87,2567.94,2517.32,2542.63,337453378.0
2018-04-02,2653.89,2653.89,2626.28,2640.09,871075588.0
2018-04-03,2632.53,2664.93,2556.94,2610.94,1654583995.0
2018-04-04,2786.25,2797.33,2726.03,2761.68,116182750.0
2018-04-05,2637.6,2760.78,2603.46,2682.12,2317274748.0
2018-04-06,2973.99,3033.11,2973.99,3003.55,309586586.0
2018-04-07,2918.91,2999.67,2918.91,2959.29,1013290668.0
2018-04-08,2926.33,2941.71,2860.79,2901.25,998576851.0
2018-04-09,3000.8,3032.24,3000.8,3016.52,482944832.0
2018-04-10,3095.47,3139.89,2980.87,3060.38,231707150.0
2018-04-11,2925.63,2959.76,2925.63,2942.7,707907095.0
2018-04-12,3003.53,3050.18,2881.12,2965.65,12558204839.0
2018-04-13,3048.56,3178.75,3009.79,3094.27,143498294.0
2018-04-14,3149.39,3249.75,3132.4,3191.08,14120973602.0
2018-04-15,3122.77,3201.19,3084.35,3142.77,761192910.0
2018-04-16,2996.86,3072.07,2943.67,3007.87,1193278763.0
2018-04-17,3044.1,3107.58,3017.69,3062.63,223115049.0
2018-04-18,3159.88,3193.14,3060.68,3126.91,360186574.0
2018-04-19,3156.34,3195.2,3156.34,3175.77,541510577.0
2018-04-20,3413.07,3455.31,3411.7,3433.5,241005964.0
2018-04-21,3160.74,3169.92,3067.43,3118.67,849009095.0
2018-04-22,3272.58,3392.7,3267.88,3330.29,632994698.0
2018-04-23,3514.12,3546.93,3359.12,3453.02,18772814395.0
2018-04-24,3643.64,3643.64,3588.56,3616.1,203877911.0
2018-04-25,3316.28,3457.98,3285.57,3371.77,1369915313.0
2018-04-26,3442.43,3507.0,3435.83,3471.41,1705709159.0
2018-04-27,3450.46,3519.67,3416.65,3468.16,236397402.0
2018-04-28,3440.62,3446.95,3359.05,3403.0,3300447177.0
2018-04-29,3394.84,3432.6,3331.12,3381.86,648217887.0
2018-04-30,3443.78,3454.01,3394.0,3424.0,28018586.0
2018-05-01,3138.94,3161.59,3052.29,3106.94,3167108452.0
2018-05-02,3356.02,3493.44,3322.76,3408.1,220163796.0
2018-05-03,3372.95,3381.97,3275.2,3328.59,243901579.0
2018-05-04,3352.09,3382.15,3267.34,3324.74,3289896307.0
2018-05-05,3584.76,3667.41,3480.01,3573.71,695103758.0
2018-05-06,3339.78,3363.01,3214.03,3288.52,4625081076.0
2018-05-07,3365.98,3396.87,3281.59,3339.23,7153803747.0
2018-05-08,3541.57,3623.56,3541.57,3582.57,441473993.0
2018-05-09,3258.4,3356.21,3178.95,3267.58,3807013216.0
2018-05-10,3317.14,3382.39,3253.48,3317.93,371881448.0
2018-05-11,3325.66,3396.44,3325.66,3361.05,32807019444.0
2018-05-12,3472.36,3472.36,3391.86,3432.11,405928437.0
2018-05-13,3305.41,3439.4,3271.12,3355.26,5332612226.0
2018-05-14,3202.21,3202.21,3163.35,3182.78,4044048649.0
2018-05-15,3222.2,3317.4,3125.39,3221.4,1826819519.0
2018-05-16,3197.77,3251.03,3197.77,3224.4,414608558.0
2018-05-17,3362.59,3388.75,3224.08,3306.42,900637276.0
2018-05-18,3368.49,3371.13,3272.35,3321.74,44567227.0
2018-05-19,3329.19,3383.52,3268.41,3325.97,1573973283.0
2018-05-20,3063.28,3180.52,3013.19,3096.86,1894472710.0
2018-05-21,3307.0,3409.27,3306.37,3357.82,1366890720.0
2018-05-22,3244.13,3322.09,3201.81,3261.95,12911445.0
2018-05-23,3333.79,3375.6,3333.79,3354.7,166989643.0
2018-05-24,3261.96,3277.59,3244.59,3261.09,362445223.0
2018-05-25,3346.29,3346.29,3272.69,3309.49,1722368864.0
2018-05-26,3263.44,3325.31,3182.06,3253.68,1715207834.0
2018-05-27,3369.35,3369.35,3315.66,3342.51,860604209.0
2018-05-28,3280.11,3286.01,3234.86,3260.44,2881079561.0
2018-05-29,3185.41,3237.27,3139.86,3188.56,238454091.0
2018-05-30,3467.88,3491.86,3346.9,3419.38,2778869058.0
2018-05-31,3300.5,3379.63,3228.94,3304.28,2270812703.0
2018-06-01,3324.81,3324.81,3262.48,3293.64,1966238016.0
2018-06-02,3087.45,3130.92,3087.45,3109.19,851232052.0
2018-06-03,3076.77,3212.18,3034.1,3123.14,17474459861.0
2018-06-04,3343.36,3343.36,3267.23,3305.29,2357221362.0
2018-06-05,3286.54,3361.34,3188.85,3275.09,264127322.0
2018-06-06,3280.55,3316.16,3144.39,3230.28,1644675116.0
2018-06-07,3369.78,3392.3,3231.27,3311.78,3518791328.0
2018-06-08,3461.83,3526.27,3461.83,3494.05,473277034.0
2018-06-09,3410.67,3497.66,3323.42,3410.54,5888868473.0
2018-06-10,3201.34,3295.4,3139.47,3217.44,2049558391.0
2018-06-11,3329.4,3378.7,3246.74,3312.72,34617504.0
2018-06-12,3311.5,3317.02,3229.11,3273.07,1832870704.0
2018-06-13,3319.6,3387.72,3310.27,3349.0,639970010.0
2018-06-14,3366.73,3386.13,3332.07,3359.1,2651345943.0
2018-06-15,3426.17,3458.09,3337.51,3397.8,4915695869.0
2018-06-16,3270.52,3384.21,3253.9,3319.05,1609403689.0
2018-06-17,3510.31,3515.24,3418.29,3466.76,14704811917.0
2018-06-18,3447.16,3490.54,3374.63,3432.59,931971900.0
2018-06-19,3263.74,3263.74,3173.06,3218.4,3133812058.0
2018-06-20,3754.34,3858.04,3699.15,3778.59,4136815156.0
2018-06-21,3633.87,3793.38,3590.1,3691.74,1076832863.0
2018-06-22,3564.49,3595.98,3531.14,3563.56,4037986613.0
2018-06-23,3614.59,3721.22,3614.59,3667.91,518454427.0
2018-06-24,3596.31,3596.31,3535.53,3565.92,676194164.0
2018-06-25,3875.9,4030.2,3867.32,3948.76,179287583.0
2018-06-26,4029.46,4081.64,3896.38,3989.01,1857747760.0
2018-06-27,3843.05,3947.83,3730.55,3839.19,2121819464.0
2018-06-28,3995.83,4065.03,3968.85,4016.94,7692702838.0
2018-06-29,3831.04,4010.85,3786.64,3898.75,4327015779.0
2018-06-30,3764.32,3770.67,3721.36,3746.01,867230914.0
2018-07-01,3916.56,3981.61,3824.89,3903.25,228506584.0
2018-07-02,3975.12,4026.56,3975.12,4000.84,2576492205.0
2018-07-03,4041.71,4085.2,3867.73,3976.46,7164036847.0
2018-07-04,3994.25,4099.25,3952.34,4025.8,4225799341.0
2018-07-05,4069.46,4166.29,3989.04,4077.66,6960922800.0
2018-07-06,4115.15,4213.9,4002.02,4107.96,1000586632.0
2018-07-07,4148.21,4221.51,4148.21,4184.86,685889577.0
2018-07-08,4106.65,4106.65,4057.95,4082.3,459156653.0
2018-07-09,4139.11,4272.19,4047.78,4159.98,1279997047.0
2018-07-10,4051.24,4156.91,4051.24,4104.08,1241269239.0
2018-07-11,4383.31,4439.38,4366.95,4403.17,1909704395.0
2018-07-12,4039.14,4090.24,3955.78,4023.01,1156595974.0
2018-07-13,4467.91,4554.59,4376.35,4465.47,1151490503.0
2018-07-14,4527.51,4527.51,4475.52,4501.51,439595045.0
2018-07-15,4248.24,4350.33,4248.24,4299.28,5793714599.0
2018-07-16,4048.51,4095.91,4048.51,4072.21,1583896931.0
2018-07-17,4441.66,4453.67,4317.64,4385.66,1087378210.0
2018-07-18,4346.53,4541.85,4299.79,4420.82,460322939.0
2018-07-19,4391.38,4457.83,4201.79,4329.81,191452857.0
2018-07-20,4311.22,4474.48,4291.05,4382.77,10031204899.0
2018-07-21,4640.97,4640.97,4557.81,4599.39,3235791061.0
2018-07-22,4423.0,4570.73,4324.81,4447.77,123016909.0
2018-07-23,4203.2,4259.34,4109.49,4184.42,4405516953.0
2018-07-24,4044.91,4117.09,4044.91,4081.0,5579766888.0
2018-07-25,4152.71,4344.56,4107.53,4226.04,1680110334.0
2018-07-26,4218.33,4368.95,4164.68,4266.82,15270620404.0
2018-07-27,4283.28,4449.28,4246.73,4348.01,1915394517.0
2018-07-28,4157.9,4284.56,4094.12,4189.34,164525814.0
2018-07-29,4323.64,4364.41,4277.91,4321.16,2371783751.0
2018-07-30,4440.0,4469.75,4378.83,4424.29,1970386774.0
2018-07-31,4306.74,4351.92,4162.83,4257.38,549143616.0
2018-08-01,4165.88,4183.45,4096.56,4140.0,3190711627.0
2018-08-02,4075.87,4123.01,3993.42,4058.21,109972295.0
2018-08-03,4020.93,4134.23,3936.11,4035.17,5892131084.0
2018-08-04,4197.61,4305.38,4098.65,4202.01,354919302.0
2018-08-05,3925.64,4003.44,3874.77,3939.11,300360043.0
2018-08-06,4056.97,4101.47,3902.92,4002.19,1101904387.0
2018-08-07,3981.02,4128.99,3919.99,4024.49,2484813410.0
2018-08-08,3851.87,4013.54,3845.59,3929.56,1647802954.0
2018-08-09,3824.7,3842.4,3760.97,3801.68,419904876.0
2018-08-10,3908.44,4002.18,3908.44,3955.31,594371210.0
2018-08-11,3906.88,3906.88,3807.59,3857.24,230359783.0
2018-08-12,3940.13,3940.13,3878.2,3909.17,893130097.0
2018-08-13,3694.74,3783.2,3694.74,3738.97,6228187424.0
2018-08-14,3870.36,3950.43,3870.36,3910.39,1224777176.0
2018-08-15,3631.26,3691.47,3572.46,3631.96,4441315554.0
2018-08-16,3922.8,4013.97,3797.51,3905.74,10780257053.0
2018-08-17,3474.3,3527.6,3474.3,3500.95,499331116.0
2018-08-18,3766.03,3819.55,3647.75,3733.65,905547864.0
2018-08-19,3714.73,3782.77,3618.59,3700.68,30899640605.0
2018-08-20,3508.01,3558.89,3506.65,3532.77,10319346302.0
2018-08-21,3551.37,3721.69,3518.5,3620.1,95628818.0
2018-08-22,3719.34,3753.24,3611.75,3682.49,2087920866.0
2018-08-23,3267.5,3351.79,3258.63,3305.21,1162688917.0
2018-08-24,3632.48,3670.24,3498.8,3584.52,3992347279.0
2018-08-25,3233.28,3280.71,3206.53,3243.62,376218940.0
2018-08-26,3410.28,3475.74,3323.85,3399.8,324996447.0
2018-08-27,3714.23,3714.23,3669.98,3692.1,413696076.0
2018-08-28,3503.72,3543.23,3363.75,3453.49,481929179.0
2018-08-29,3405.25,3478.3,3367.37,3422.84,3849064448.0
2018-08-30,3460.92,3574.95,3428.45,3501.7,192130704.0
2018-08-31,3754.44,3754.44,3676.19,3715.31,443152616.0
2018-09-01,3258.93,3339.33,3196.03,3267.68,76911801.0
2018-09-02,3333.15,3456.74,3292.69,3374.72,5093325715.0
2018-09-03,3717.91,3720.3,3597.14,3658.72,7561881810.0
2018-09-04,3656.17,3776.51,3625.2,3700.86,687819740.0
2018-09-05,3443.19,3558.07,3443.19,3500.63,718739962.0
2018-09-06,3302.97,3459.7,3275.48,3367.59,2219448653.0
2018-09-07,3805.36,3852.9,3720.77,3786.83,10281695960.0
2018-09-08,3769.1,3842.42,3647.35,3744.89,2081769563.0
2018-09-09,3631.42,3750.67,3567.47,3659.07,396957994.0
2018-09-10,3503.3,3582.56,3474.84,3528.7,99923132.0
2018-09-11,3614.08,3676.54,3598.32,3637.43,213325793.0
2018-09-12,3674.64,3703.63,3593.07,3648.35,1272288400.0
2018-09-13,3639.44,3799.98,3609.88,3704.93,428083036.0
2018-09-14,3905.95,3905.95,3823.32,3864.64,1538600973.0
2018-09-15,3822.73,3935.64,3795.62,3865.63,503172939.0
2018-09-16,3772.39,3791.49,3605.44,3698.46,236863968.0
2018-09-17,3993.1,4102.25,3990.27,4046.26,199089621.0
2018-09-18,3977.16,4017.27,3851.59,3934.43,12180722098.0
2018-09-19,3939.54,4028.0,3939.24,3983.62,4458112999.0
2018-09-20,4072.95,4136.43,4072.95,4104.69,15832336159.0
2018-09-21,3886.25,3924.01,3733.65,3828.83,2667966274.0
2018-09-22,4040.5,4040.5,3980.55,4010.53,625979005.0
2018-09-23,3925.96,3987.6,3894.71,3941.16,8729705709.0
2018-09-24,3916.54,3987.56,3782.6,3885.08,1147138564.0
2018-09-25,4151.49,4198.62,4085.45,4142.04,1687480758.0
2018-09-26,4504.49,4572.04,4311.52,4441.78,1141972661.0
2018-09-27,3874.37,4018.36,3788.12,3903.24,14721376.0
2018-09-28,4113.55,4157.77,4061.54,4109.66,13650434898.0
2018-09-29,4241.51,4269.56,4218.42,4243.99,2579959020.0
2018-09-30,4184.46,4304.29,4113.82,4209.05,2034816888.0
2018-10-01,4239.77,4242.34,4106.47,4174.41,1135633209.0
2018-10-02,3992.19,4052.68,3992.19,4022.43,1598291214.0
2018-10-03,4168.91,4324.12,4132.26,4228.19,512500708.0
2018-10-04,4181.87,4193.14,4144.95,4169.04,3176303175.0
2018-10-05,4033.42,4115.4,3900.93,4008.17,177866393.0
2018-10-06,4380.37,4455.18,4380.37,4417.77,1674940234.0
2018-10-07,4379.97,4435.2,4363.2,4399.2,2948929706.0
2018-10-08,4331.08,4331.08,4250.49,4290.79,944714821.0
2018-10-09,4215.75,4382.45,4135.38,4258.91,2223563878.0
2018-10-10,4409.05,4477.35,4281.76,4379.56,288546972.0
2018-10-11,4314.61,4380.55,4166.58,4273.56,300071289.0
2018-10-12,4378.89,4453.55,4322.43,4387.99,1823173479.0
2018-10-13,4342.95,4342.95,4228.04,4285.49,3537482971.0
2018-10-14,4574.37,4580.7,4482.25,4531.48,76762792.0
2018-10-15,4385.18,4467.31,4317.82,4392.57,2794202356.0
2018-10-16,4357.52,4427.15,4263.8,4345.47,564702449.0
2018-10-17,4252.19,4307.42,4131.93,4219.68,953652276.0
2018-10-18,4432.94,4467.13,4366.18,4416.65,170411484.0
2018-10-19,4327.31,4385.15,4140.33,4262.74,353410993.0
2018-10-20,4251.69,4315.7,4236.64,4276.17,5385116271.0
2018-10-21,4211.65,4369.36,4121.91,4245.63,1323770838.0
2018-10-22,4172.7,4217.77,4172.7,4195.23,707057813.0
2018-10-23,4504.25,4660.31,4504.25,4582.28,1049940822.0
2018-10-24,4380.57,4498.97,4380.57,4439.77,2593069943.0
2018-10-25,4562.23,4568.64,4422.72,4495.68,2398765346.0
2018-10-26,4084.86,4134.06,3977.77,4055.91,1101312890.0
2018-10-27,4201.1,4240.62,4107.96,4174.29,6315282667.0
2018-10-28,4003.1,4046.08,3923.57,3984.83,5224687493.0
2018-10-29,4080.78,4118.4,3930.71,4024.56,2251557928.0
2018-10-30,4003.58,4095.48,3918.01,4006.74,1306122049.0
2018-10-31,4239.54,4285.56,4069.73,4177.65,3204149750.0
2018-11-01,3952.29,4019.34,3929.92,3974.63,1902085340.0
2018-11-02,4224.01,4237.18,4069.07,4153.13,5787061731.0
2018-11-03,4046.14,4093.04,3935.44,4014.24,4510732256.0
2018-11-04,4142.32,4242.53,4123.37,4182.95,252151960.0
2018-11-05,3706.23,3760.15,3633.34,3696.75,226079341.0
2018-11-06,3953.54,3999.04,3897.61,3948.32,399528263.0
2018-11-07,3852.73,3919.15,3852.73,3885.94,4908081763.0
2018-11-08,3607.15,3631.22,3556.85,3594.04,105870512.0
2018-11-09,3796.29,3853.83,3795.41,3824.62,2020459297.0
2018-11-10,3673.91,3823.49,3658.31,3740.9,1910409975.0
2018-11-11,3744.86,3758.0,3599.67,3678.83,6295769203.0
2018-11-12,3623.47,3706.72,3499.44,3603.08,1431814341.0
2018-11-13,3618.74,3647.85,3482.14,3564.99,144614067.0
2018-11-14,3859.94,3859.94,3811.6,3835.77,255378335.0
2018-11-15,3574.07,3692.08,3497.2,3594.64,181621042.0
2018-11-16,3632.89,3727.51,3534.58,3631.05,474098834.0
2018-11-17,3483.27,3514.59,3403.33,3458.96,802483956.0
2018-11-18,3500.42,3504.67,3369.61,3437.14,182725847.0
2018-11-19,3573.63,3715.31,3503.07,3609.19,9476920502.0
2018-11-20,3405.57,3416.67,3293.81,3355.24,142250988.0
2018-11-21,3505.28,3542.06,3351.57,3446.81,7785481271.0
2018-11-22,3498.45,3499.35,3450.17,3474.76,6090178022.0
2018-11-23,3531.95,3531.95,3463.56,3497.76,3946078225.0
2018-11-24,3423.7,3492.82,3382.68,3437.75,361131365.0
2018-11-25,3568.71,3573.96,3436.43,3505.19,1704435729.0
2018-11-26,3574.72,3636.04,3455.87,3545.96,149792175.0
2018-11-27,3477.88,3648.03,3437.54,3542.79,3984806214.0
2018-11-28,3421.94,3421.94,3322.65,3372.29,908759250.0
2018-11-29,3419.45,3442.74,3400.41,3421.58,549415015.0
2018-11-30,3596.73,3692.62,3512.28,3602.45,162000666.0
2018-12-01,3583.69,3646.06,3502.31,3574.19,24728277.0
2018-12-02,3304.98,3371.5,3304.98,3338.24,214430409.0
2018-12-03,3545.67,3611.71,3488.38,3550.04,5416345430.0
2018-12-04,3353.86,3387.99,3232.04,3310.02,559191942.0
2018-12-05,3436.32,3589.25,3419.23,3504.24,796381732.0
2018-12-06,3655.9,3753.94,3624.88,3689.41,2755292728.0
2018-12-07,3376.73,3463.12,3376.73,3419.92,15534999155.0
2018-12-08,3415.78,3527.9,3326.76,3427.33,7591268838.0
2018-12-09,3692.58,3738.15,3580.19,3659.17,243256425.0
2018-12-10,3438.05,3449.11,3345.78,3397.44,57087000.0
2018-12-11,3598.12,3598.12,3512.71,3555.42,36463874647.0
2018-12-12,3741.06,3811.6,3638.19,3724.89,32040089918.0
2018-12-13,3584.15,3659.69,3579.66,3619.67,1423504403.0
2018-12-14,3719.37,3719.37,3650.88,3685.13,160727371.0
2018-12-15,3883.19,3910.97,3770.81,3840.89,4618357201.0
2018-12-16,3852.39,3888.0,3793.9,3840.95,933294679.0
2018-12-17,3918.47,3968.62,3807.47,3888.05,933702697.0
2018-12-18,3891.47,3891.47,3830.09,3860.78,4265882478.0
2018-12-19,4023.57,4074.95,3904.4,3989.68,1856558267.0
2018-12-20,3944.29,4013.07,3917.26,3965.17,191420817.0
2018-12-21,4098.44,4098.44,4057.61,4078.02,702330082.0
2018-12-22,3981.5,4047.12,3981.5,4014.31,3107488982.0
2018-12-23,4037.3,4170.66,3940.78,4055.72,2498668668.0
2018-12-24,3955.72,4076.55,3864.65,3970.6,1736088185.0
2018-12-25,4104.92,4194.9,4104.92,4149.91,4791659770.0
2018-12-26,4025.13,4203.77,4003.04,4103.41,692235939.0
2018-12-27,4045.95,4189.17,4023.17,4106.17,1569250706.0
2018-12-28,4352.11,4451.97,4198.74,4325.36,7649500.0
2018-12-29,4427.08,4436.91,4311.46,4374.18,620782438.0
2018-12-30,4568.62,4579.86,4382.37,4481.11,3860372940.0
2018-12-31,4317.32,4372.64,4315.4,4344.02,688159112.0
2019-01-01,4521.46,4570.68,4436.42,4503.55,618275617.0
2019-01-02,4618.15,4670.85,4406.73,4538.79,262553847.0
2019-01-03,4515.6,4661.1,4492.0,4576.55,5674415654.0
2019-01-04,4436.68,4452.03,4344.74,4398.39,2884390693.0
2019-01-05,4631.3,4631.3,4557.73,4594.52,4393329631.0
2019-01-06,4596.61,4779.01,4567.88,4673.44,96099114.0
2019-01-07,4732.04,4763.16,4566.11,4664.63,1010932307.0
2019-01-08,4492.19,4500.28,4372.96,4436.62,848399243.0
2019-01-09,4733.89,4962.72,4685.12,4823.92,851056819.0
2019-01-10,5162.58,5220.25,5162.58,5191.41,516312070.0
2019-01-11,4717.84,4838.18,4717.84,4778.01,776351438.0
2019-01-12,4680.34,4843.54,4579.44,4711.49,4678942967.0
2019-01-13,4873.54,4935.18,4808.28,4871.73,74386162.0
2019-01-14,4887.44,4936.32,4825.94,4881.13,18887654310.0
2019-01-15,4995.83,5135.26,4950.13,5042.7,2717445679.0
2019-01-16,4753.57,4796.27,4556.88,4676.58,1235394044.0
2019-01-17,4953.2,5017.18,4941.7,4979.44,5133018148.0
2019-01-18,4853.14,5084.24,4801.75,4942.99,149247271.0
2019-01-19,4783.59,4942.08,4702.16,4822.12,485935416.0
2019-01-20,4858.92,4899.14,4806.63,4852.88,1097626765.0
2019-01-21,4908.44,5038.85,4814.2,4926.52,10197350212.0
2019-01-22,4816.84,4931.9,4789.73,4860.81,1224718332.0
2019-01-23,4477.08,4612.52,4475.67,4544.09,2575038997.0
2019-01-24,4904.89,4962.12,4724.01,4843.06,540324722.0
2019-01-25,4773.35,4816.52,4544.4,4680.46,2709429928.0
2019-01-26,4731.22,4802.61,4724.8,4763.7,16114754624.0
2019-01-27,4742.68,4839.18,4691.31,4765.25,5779374802.0
2019-01-28,4746.92,4805.05,4644.19,4724.62,1145339362.0
2019-01-29,4920.14,4947.79,4807.24,4877.52,3552931544.0
2019-01-30,4677.36,4763.79,4631.51,4697.65,3056468170.0
2019-01-31,4549.82,4549.82,4492.79,4521.3,2737745924.0
2019-02-01,4617.23,4708.14,4504.2,4606.17,6761868653.0
2019-02-02,4729.77,4814.56,4663.8,4739.18,6659709030.0
2019-02-03,4896.33,4915.81,4819.72,4867.77,1045519268.0
2019-02-04,4876.67,4911.59,4668.25,4789.92,3299905540.0
2019-02-05,4600.37,4660.76,4432.84,4546.8,706252631.0
2019-02-06,4917.14,5088.84,4917.14,5002.99,312868598.0
2019-02-07,4679.17,4769.47,4652.07,4710.77,830435573.0
2019-02-08,4812.05,4918.67,4716.78,4817.72,1105028932.0
2019-02-09,4613.29,4704.49,4591.05,4647.77,102065121.0
2019-02-10,4784.38,4798.11,4694.63,4746.37,4467288432.0
2019-02-11,4818.95,4867.52,4646.21,4756.87,19283577.0
2019-02-12,4842.25,4842.25,4784.41,4813.33,71600020301.0
2019-02-13,4838.8,4838.8,4768.0,4803.4,11568451868.0
2019-02-14,4756.7,4806.13,4756.7,4781.42,819371612.0
2019-02-15,4600.04,4600.04,4519.57,4559.81,1225728795.0
2019-02-16,4526.19,4526.19,4465.72,4495.96,1898852609.0
2019-02-17,4579.84,4742.9,4467.55,4605.23,496967172.0
2019-02-18,4725.08,4738.44,4624.03,4681.24,1602397334.0
2019-02-19,4495.61,4574.81,4495.61,4535.21,965608255.0
2019-02-20,4769.69,4769.69,4665.67,4717.68,1039160156.0
2019-02-21,4742.03,4870.42,4601.39,4735.9,1570256179.0
2019-02-22,4387.71,4504.13,4344.81,4424.47,166693678.0
2019-02-23,4484.87,4520.03,4394.16,4457.09,1268875164.0
2019-02-24,4600.89,4697.75,4452.21,4574.98,1528787501.0
2019-02-25,4623.94,4747.89,4608.71,4678.3,1452894095.0
2019-02-26,4537.98,4661.02,4537.98,4599.5,867598657.0
2019-02-27,4883.65,4946.51,4846.79,4896.65,6622035200.0
2019-02-28,4793.12,4848.87,4710.78,4779.83,708568192.0
2019-03-01,4760.84,4760.84,4639.42,4700.13,1698534980.0
2019-03-02,4609.63,4631.4,4432.6,4532.0,8482265239.0
2019-03-03,4585.88,4636.66,4524.54,4580.6,1079672587.0
2019-03-04,4893.14,4938.08,4749.84,4843.96,1684606594.0
2019-03-05,4491.29,4532.15,4472.29,4502.22,1061607816.0
2019-03-06,5000.84,5000.84,4903.95,4952.4,7887918910.0
2019-03-07,4792.85,4923.77,4776.47,4850.12,841961463.0
2019-03-08,5387.36,5569.21,5261.36,5415.28,8544058059.0
2019-03-09,5362.87,5411.21,5257.25,5334.23,1073352964.0
2019-03-10,4901.26,5105.54,4889.63,4997.59,347582192.0
2019-03-11,5103.76,5116.3,5001.2,5058.75,3518504401.0
2019-03-12,5355.17,5355.17,5268.31,5311.74,809581244.0
2019-03-13,5443.77,5501.15,5430.49,5465.82,3265849393.0
2019-03-14,4990.57,5064.17,4937.79,5000.98,21619809.0
2019-03-15,5065.09,5065.09,4975.31,5020.2,1316687940.0
2019-03-16,5293.1,5293.1,5195.04,5244.07,660591708.0
2019-03-17,5443.31,5621.69,5357.97,5489.83,269139251.0
2019-03-18,5517.49,5577.36,5517.49,5547.43,582828841.0
2019-03-19,5734.99,5802.13,5586.37,5694.25,569565001.0
2019-03-20,5437.54,5502.41,5345.26,5423.83,1262849089.0
2019-03-21,5208.44,5373.04,5186.51,5279.78,175873613.0
2019-03-22,5825.83,5982.42,5758.51,5870.46,2214456105.0
2019-03-23,5705.15,5705.15,5560.57,5632.86,10777181908.0
2019-03-24,5589.66,5616.58,5479.23,5547.91,2131665386.0
2019-03-25,6113.31,6136.67,5856.8,5996.74,4741047115.0
2019-03-26,6290.38,6390.59,6057.21,6223.9,7328126801.0
2019-03-27,6129.65,6129.65,6010.5,6070.07,9129619179.0
2019-03-28,6040.78,6131.35,6040.78,6086.06,23776559370.0
2019-03-29,6308.61,6412.12,6069.56,6240.84,684654077.0
2019-03-30,6183.78,6356.18,6183.78,6269.98,495816528.0
2019-03-31,6232.61,6306.6,6074.06,6190.33,4746068953.0
2019-04-01,6343.38,6440.03,6262.34,6351.19,4263827106.0
2019-04-02,6668.27,6764.05,6654.75,6709.4,4742770289.0
2019-04-03,6921.17,6956.9,6687.65,6822.28,25331488487.0
2019-04-04,6930.09,6957.14,6709.38,6833.26,1521743359.0
2019-04-05,6566.56,6700.22,6566.56,6633.39,2847273927.0
2019-04-06,6937.65,7019.96,6794.83,6907.39,346631454.0
2019-04-07,6577.74,6777.51,6447.88,6612.7,37250275741.0
2019-04-08,7094.72,7259.41,6978.07,7118.74,916737822.0
2019-04-09,7468.77,7468.77,7358.71,7413.74,959230095.0
2019-04-10,6766.08,6945.44,6690.44,6817.94,907551051.0
2019-04-11,7099.91,7133.72,6818.84,6976.28,581464329.0
2019-04-12,7066.07,7335.43,6980.16,7157.79,513039103.0
2019-04-13,7385.25,7489.58,7185.4,7337.49,699355164.0
2019-04-14,7005.42,7018.86,6896.18,6957.52,197911738.0
2019-04-15,6849.36,7075.34,6760.51,6917.93,472922227.0
2019-04-16,6628.42,6821.63,6528.8,6675.22,28576497580.0
2019-04-17,7213.93,7213.93,7133.43,7173.68,4628383857.0
2019-04-18,7636.35,7672.79,7441.63,7557.21,6151945845.0
2019-04-19,7155.65,7300.9,7108.91,7204.91,8957759895.0
2019-04-20,7131.61,7276.73,6967.14,7121.94,23958384429.0
2019-04-21,7105.41,7254.81,7105.41,7180.11,107100787.0
2019-04-22,7036.99,7260.71,6979.16,7119.93,240746440.0
2019-04-23,6879.3,7074.76,6691.64,6883.2,454997262.0
2019-04-24,7100.89,7400.59,7040.36,7220.47,748630378.0
2019-04-25,7167.7,7268.83,6872.36,7070.6,961618373.0
2019-04-26,7076.76,7222.28,6808.88,7015.58,769176260.0
2019-04-27,6823.45,6823.45,6751.95,6787.7,2081332006.0
2019-04-28,7393.05,7487.18,7185.39,7336.28,1572579119.0
2019-04-29,7237.59,7237.59,7019.16,7128.38,502070269.0
2019-04-30,6823.99,6989.56,6628.73,6809.14,56536434.0
2019-05-01,7090.53,7141.99,6982.45,7062.22,331588579.0
2019-05-02,6811.83,6881.66,6486.95,6684.31,641702320.0
2019-05-03,6593.99,6690.1,6423.33,6556.72,1004218682.0
2019-05-04,6438.12,6724.24,6398.3,6561.27,265741876.0
2019-05-05,6418.71,6418.71,6327.7,6373.21,688919365.0
2019-05-06,6808.15,6808.15,6678.86,6743.5,262184931.0
2019-05-07,6289.03,6364.47,6066.62,6215.54,1177224839.0
2019-05-08,6320.67,6334.51,6264.59,6299.55,282608405.0
2019-05-09,6117.18,6230.0,5921.1,6075.55,393218825.0
2019-05-10,6460.18,6460.18,6391.44,6425.81,196118165.0
2019-05-11,6269.88,6510.84,6237.67,6374.25,1102721628.0
2019-05-12,6279.72,6326.12,6149.87,6237.99,376234094.0
2019-05-13,6066.03,6243.18,5994.91,6119.05,5346696644.0
2019-05-14,6153.47,6256.26,5982.11,6119.18,2507682474.0
2019-05-15,6388.6,6447.48,6274.94,6361.21,1221672041.0
2019-05-16,6069.96,6164.15,6069.96,6117.05,407931798.0
2019-05-17,6208.83,6293.11,6208.83,6250.97,2375276941.0
